step,time_s,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,root_vel_world_x,root_vel_world_y,root_vel_world_z,root_ang_vel_world_x,root_ang_vel_world_y,root_ang_vel_world_z,base_lin_vel_body_x,base_lin_vel_body_y,base_lin_vel_body_z,base_ang_vel_body_x,base_ang_vel_body_y,base_ang_vel_body_z,base_euler_roll,base_euler_pitch,base_euler_yaw,dof_pos_1,dof_pos_2,dof_vel_1,dof_vel_2,policy_action_1,policy_action_2,output_action_1,output_action_2,torque_1,torque_2,command_1,command_2,command_3,goal_dist,obstacle_clearance,contact_norm_base_link,contact_norm_link1,contact_norm_link2,done,success,collision,timeout,unstable,out_of_bounds,terminal_x,terminal_y,terminal_goal_distance,terminal_speed,terminal_clearance
40,1.5999999642372131,0.1310015,0.026551073,0.40000862,-0.032247018,-0.012763255,0.003246087,0.9993931,0.21837628,0.110501915,-0.00014935207,-0.22781822,-0.0008917482,0.021446686,0.21910478,0.10904233,0.0013475074,-0.22720313,-0.0009834176,0.027197266,-0.06460335,-0.025304366,0.007313795,0.3551867,-0.10185659,0.53212035,-0.3498233,4.36732,-0.83648896,0.7999998,-0.31041688,10.2047205,-9.589218,8.0,8.0,0.0,11.202545166015625,4.965354919433594,0.0,1274.0360107421875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
41,1.6399999633431435,0.13996224,0.030957801,0.400009,-0.037668925,-0.0128079355,0.0038501741,0.9992007,0.22590037,0.1187166,-0.000145922,-0.24444874,-0.0027367866,0.024716176,0.22684374,0.116866976,0.0029320025,-0.24375942,-0.0029469817,0.030759832,-0.07547203,-0.025308033,0.0086619975,0.37786233,-0.1195077,0.56184405,-0.38640708,4.3302064,-0.86432606,0.81999975,-0.35041687,10.280841,-11.052971,8.0,8.0,0.0,11.193115234375,4.955704689025879,0.0,1274.17919921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
42,1.6799999624490738,0.14923309,0.03575094,0.40000933,-0.04356421,-0.0128621785,0.0045507913,0.9989574,0.23344013,0.12944005,-0.00012644185,-0.26707673,-0.003919854,0.029119225,0.234672,0.12709354,0.0050336695,-0.26628092,-0.004313821,0.03562749,-0.08729338,-0.025303734,0.010216203,0.40141898,-0.13864918,0.5963288,-0.41843188,4.274477,-0.92612505,0.83999974,-0.39041686,10.336971,-12.473946,8.0,8.0,0.0,11.18319320678711,4.945676803588867,0.0,1274.17724609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
43,1.7199999615550041,0.15881881,0.041028585,0.40000966,-0.05005656,-0.012899741,0.0053751827,0.9986485,0.24100481,0.1427255,-0.0001092168,-0.29490212,-0.004117899,0.03466796,0.24262406,0.13973665,0.0078019137,-0.29396167,-0.0047826506,0.04182827,-0.10031654,-0.025229165,0.012031389,0.4258546,-0.15915379,0.6361149,-0.4464302,4.174348,-1.032832,0.8599997,-0.43041685,10.437714,-14.326431,8.0,8.0,0.0,11.17270565032959,4.93524694442749,0.0,1274.1217041015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
44,1.7599999606609344,0.16872655,0.04701426,0.40000987,-0.057381045,-0.01287134,0.0063833105,0.99824893,0.2486671,0.16070661,-1.4813802e-05,-0.34737074,-0.0015942767,0.04473677,0.25084928,0.1568351,0.011797323,-0.34613305,-0.0028022137,0.053426016,-0.115014635,-0.024967635,0.01422632,0.45101207,-0.17958839,0.6844193,-0.4459554,4.071936,-1.1229973,0.8799997,-0.45,10.14668,-10.618713,8.0,8.0,0.0,11.16148853302002,4.924366474151611,0.0,1271.5948486328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
45,1.7999999597668648,0.1789611,0.053925235,0.4000091,-0.06583065,-0.012709693,0.0076532657,0.9977204,0.2562032,0.18436313,2.0308664e-05,-0.40720028,0.0035422686,0.057589643,0.25921485,0.17925693,0.017446574,-0.40555993,0.0014718071,0.06827418,-0.13197751,-0.02435621,0.016950853,0.47688958,-0.19831358,0.7443899,-0.39994514,3.9653554,-1.2246921,0.8999997,-0.45,9.968064,-8.598076,8.0,8.0,0.0,11.149383544921875,4.912990093231201,0.0,1269.2393798828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
46,1.839999958872795,0.18952224,0.061761223,0.40000892,-0.07542196,-0.012357701,0.009207069,0.9970326,0.2635459,0.20812285,3.5349058e-07,-0.4565385,0.010291371,0.0697884,0.2676291,0.20137227,0.024393633,-0.45449185,0.00719133,0.08240278,-0.15124051,-0.023255324,0.02023043,0.5035115,-0.215466,0.80496275,-0.35415277,3.8871922,-1.3928883,0.91999966,-0.45,10.33493,-11.095306,8.0,8.0,0.0,11.136390686035156,4.901121139526367,0.0,1270.4520263671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
47,1.8799999579787254,0.20040117,0.070652224,0.40000838,-0.08616073,-0.011773952,0.011081741,0.99615,0.27082294,0.23274088,-3.114571e-05,-0.53206366,0.020131014,0.08759043,0.27629125,0.22380364,0.032990508,-0.5294171,0.015435593,0.1032134,-0.17281786,-0.021549292,0.024114992,0.53050494,-0.22935064,0.8590472,-0.2841645,4.0563726,-0.83645827,0.93999964,-0.41822913,10.127041,-2.4784584,8.0,8.0,0.0,11.12242317199707,4.8887457847595215,0.0,1268.8289794921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
48,1.9199999570846558,0.21157333,0.080064476,0.40001234,-0.0978089,-0.011013673,0.0132163875,0.9950565,0.27698046,0.2483119,6.0358936e-05,-0.5285201,0.024203883,0.092169955,0.2838878,0.23677444,0.041533377,-0.5257358,0.01852714,0.108039014,-0.19623534,-0.019334298,0.02846574,0.5586574,-0.2444663,0.912949,-0.28814685,4.139067,-1.438012,0.9599996,-0.45,11.416309,-20.739098,8.0,8.0,0.0,11.107878684997559,4.875993251800537,0.0,1277.328857421875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
49,1.959999956190586,0.22300348,0.090040065,0.4000101,-0.10970502,-0.010146643,0.015511207,0.9937913,0.28338793,0.25811493,1.696789e-05,-0.57818663,0.028554756,0.10592133,0.2917255,0.24366812,0.049537107,-0.5750649,0.021263048,0.12319478,-0.2201677,-0.016764762,0.03306675,0.5870477,-0.25942007,0.9282616,-0.31594867,4.2004366,-1.5977653,0.9799996,-0.45,11.352156,-6.2923813,8.0,8.0,0.0,11.092751502990723,4.8628926277160645,0.0,1273.989013671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
50,1.9999999552965164,0.23464364,0.10052434,0.4000104,-0.12221779,-0.009321231,0.018050238,0.9922954,0.28802004,0.2703233,-2.9394778e-05,-0.607191,0.02515255,0.11844632,0.2980816,0.25241727,0.058849227,-0.60406625,0.015982764,0.13489139,-0.24536756,-0.014087176,0.038113784,0.6162428,-0.27344,0.96926093,-0.28962058,3.973876,-1.6202769,0.9999996,-0.45,11.082033,-2.7872543,8.0,8.0,0.0,11.077115058898926,4.849503040313721,0.0,1274.6099853515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
51,2.0399999544024467,0.24645063,0.11134403,0.4000113,-0.13504735,-0.008624811,0.02077874,0.9905837,0.29173726,0.27741665,-3.2368705e-05,-0.62016594,0.017438991,0.1286463,0.30350497,0.25573656,0.0674708,-0.6172956,0.0064078923,0.1426705,-0.27124122,-0.011475219,0.043512274,0.64637595,-0.28688756,1.0009911,-0.27906382,3.767405,-2.2873535,1.0199996,-0.45,11.109486,-1.9661942,8.0,8.0,0.0,11.061121940612793,4.835901260375977,0.0,1275.7415771484375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
52,2.079999953508377,0.2583819,0.122326106,0.40001112,-0.14792134,-0.00816518,0.023641668,0.98868275,0.2946814,0.27950925,-7.6893455e-05,-0.62630546,0.0054919277,0.13806652,0.30805585,0.25392362,0.07475429,-0.624,-0.0074264556,0.14810477,-0.29725105,-0.009151458,0.049185712,0.67747176,-0.29996055,1.0239763,-0.27850378,3.6605518,-2.4784794,1.0399996,-0.45,10.880756,1.7126083,8.0,8.0,0.0,11.044926643371582,4.822162628173828,0.0,1275.7574462890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
53,2.1199999526143074,0.2704004,0.13330969,0.40001094,-0.16065381,-0.008042139,0.02659675,0.98661965,0.29687008,0.27767575,-0.00013777381,-0.62218726,-0.010457708,0.14600694,0.31170017,0.24818002,0.080528244,-0.6207251,-0.025204837,0.15032983,-0.3230336,-0.0073233913,0.055095095,0.7096435,-0.31265524,1.04301,-0.2767473,3.426376,-3.0713134,1.0599996,-0.45,10.45835,5.414261,8.0,8.0,0.0,11.028668403625488,4.808353424072266,0.0,1275.6346435546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
54,2.1599999517202377,0.28247923,0.144131,0.40001035,-0.17304239,-0.008328648,0.029593727,0.98443437,0.29858345,0.27177525,-0.00019759467,-0.6073044,-0.029137839,0.15195958,0.31464204,0.23855425,0.084318295,-0.6070206,-0.04555508,0.14910682,-0.3481902,-0.006156116,0.06118791,0.74299264,-0.3250114,1.0571281,-0.2760454,3.469462,-3.3706865,1.0799996,-0.45,9.933422,8.711884,8.0,8.0,0.0,11.012483596801758,4.794529438018799,0.0,1275.227294921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
55,2.199999950826168,0.2946041,0.15463388,0.4000098,-0.18489508,-0.009067394,0.032581095,0.9821762,0.3001521,0.26201156,-0.00026351676,-0.582933,-0.049034134,0.15576689,0.31710845,0.22543313,0.08580016,-0.58401906,-0.06689104,0.14471973,-0.3723399,-0.0057634213,0.06740593,0.7775842,-0.33706522,1.06619,-0.2764662,3.2747731,-3.7787566,1.0999995,-0.45,9.310302,11.908901,8.0,8.0,0.0,10.99649429321289,4.780731201171875,0.0,1274.6273193359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
56,2.2399999499320984,0.30677506,0.1646777,0.4000092,-0.19604702,-0.0102668,0.035511035,0.9798975,0.3019021,0.24888073,-0.00032428204,-0.54994285,-0.068573646,0.15723735,0.3194053,0.2094517,0.08486269,-0.55250347,-0.087597005,0.13754135,-0.39515206,-0.006197198,0.07368798,0.81345654,-0.34882614,1.0708601,-0.27668878,3.3151977,-4.1642904,1.1199995,-0.45,8.62904,14.779869,8.0,8.0,0.0,10.98080062866211,4.766982555389404,0.0,1273.8890380859375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
57,2.2799999490380287,0.3190067,0.17414013,0.40000862,-0.20635958,-0.011900423,0.03834089,0.97765225,0.30415955,0.23290683,-0.00036295492,-0.50944346,-0.086229585,0.15626808,0.32177678,0.19122384,0.081542715,-0.513498,-0.106136635,0.12811054,-0.4163441,-0.007445,0.07996707,0.85061574,-0.36029384,1.0716801,-0.27619964,3.2882175,-4.2779484,1.1399995,-0.45,7.954494,17.165815,8.0,8.0,0.0,10.965478897094727,4.753287315368652,0.0,1273.1463623046875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
58,2.319999948143959,0.33132696,0.18292086,0.40000814,-0.21572182,-0.013910835,0.041034896,0.9754931,0.3072105,0.2146911,-0.00037710657,-0.46277544,-0.10071215,0.1529035,0.324519,0.17139381,0.0759956,-0.46826988,-0.121255435,0.1170957,-0.43568414,-0.009435741,0.08617069,0.8890355,-0.37145713,1.0696027,-0.27445835,3.4042137,-4.813074,1.1599995,-0.45,7.3516326,19.022062,8.0,8.0,0.0,10.950583457946777,4.739633560180664,0.0,1272.414306640625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
59,2.3599999472498894,0.34377527,0.19094431,0.40000767,-0.2240525,-0.016215587,0.04356602,0.9734677,0.31127647,0.19490618,-0.0003534808,-0.41133273,-0.11103958,0.14732891,0.32786852,0.15061136,0.06852522,-0.41800073,-0.13204435,0.1051947,-0.45299503,-0.01204884,0.09222387,0.9286609,-0.38228852,1.066263,-0.27064613,3.2740648,-4.7425103,1.1799995,-0.45,6.8795485,20.371023,8.0,8.0,0.0,10.936139106750488,4.725992202758789,0.0,1271.7296142578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
60,2.3999999463558197,0.35639986,0.19816123,0.4000075,-0.23130003,-0.01871263,0.04591735,0.971618,0.31650317,0.1742712,-0.0003042792,-0.35656083,-0.1164695,0.1398873,0.33199364,0.12952484,0.05952819,-0.3640846,-0.1379024,0.09320985,-0.46815506,-0.015122266,0.098052956,0.96941006,-0.3927372,1.0641849,-0.26360613,3.3472154,-4.9997916,1.1999995,-0.45,6.5685124,21.353827,8.0,8.0,0.0,10.922147750854492,4.712320804595947,0.0,1271.159423828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
61,2.43999994546175,0.3692553,0.20454827,0.40000725,-0.23744206,-0.021282518,0.048083454,0.96997744,0.32296923,0.153492,-0.00022560018,-0.29994845,-0.11629644,0.13104454,0.33704865,0.10871697,0.049479134,-0.3079062,-0.13832961,0.082053624,-0.48109746,-0.018454103,0.10358924,1.0111716,-0.40272942,1.0664414,-0.25213566,3.4187188,-5.184136,1.2199994,-0.45,6.39965,22.172714,8.0,8.0,0.0,10.908589363098145,4.698567867279053,0.0,1270.942626953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
62,2.4799999445676804,0.38240042,0.21010517,0.40000713,-0.2424838,-0.02378887,0.050071284,0.96857035,0.33071744,0.133144,-0.00015137171,-0.24308498,-0.109784186,0.12130634,0.34313485,0.08862828,0.03881886,-0.25085035,-0.13281833,0.07269936,-0.49180725,-0.021801164,0.10877211,1.0537937,-0.41218174,1.0743634,-0.23589742,3.54285,-5.4874845,1.2399994,-0.45,6.3424597,22.935638,8.0,8.0,0.0,10.895424842834473,4.684672832489014,0.0,1271.069091796875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
63,2.5199999436736107,0.3958941,0.21485081,0.40000695,-0.24645607,-0.026087614,0.051900174,0.9674116,0.3397635,0.113528684,-0.00011714191,-0.18781711,-0.09661113,0.111183375,0.35033843,0.06943349,0.027882174,-0.19473355,-0.12122874,0.066004515,-0.500319,-0.024895266,0.11355556,1.0970826,-0.4210216,1.0857211,-0.21642524,3.7250688,-5.8593407,1.2599994,-0.45,6.4086123,23.562714,8.0,8.0,0.0,10.882599830627441,4.670572757720947,0.0,1271.3162841796875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
64,2.559999942779541,0.40979013,0.21881889,0.40000677,-0.24940774,-0.028047808,0.053597722,0.96650726,0.35004508,0.09470679,-0.00014101347,-0.13613029,-0.07752545,0.10118214,0.3586199,0.05108001,0.016913302,-0.14146572,-0.10432048,0.06231153,-0.50670475,-0.027484909,0.11791333,1.1408354,-0.42918745,1.0956546,-0.19651276,3.9055948,-6.2068534,1.2799994,-0.45,6.6272335,23.842505,8.0,8.0,0.0,10.8700532913208,4.656208038330078,0.0,1271.416259765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
65,2.5999999418854713,0.42413026,0.22205618,0.4000069,-0.25140113,-0.02957938,0.05519523,0.96585506,0.36133498,0.07677873,-0.00020732236,-0.08944179,-0.054551225,0.09189209,0.36783415,0.033556372,0.0061783744,-0.09266889,-0.08404327,0.06139496,-0.5110698,-0.029390736,0.12184754,1.1849033,-0.43661112,1.1008297,-0.17794904,4.0769143,-6.4881916,1.2999994,-0.45,6.9815435,23.541883,8.0,8.0,0.0,10.857725143432617,4.6415276527404785,0.0,1271.294921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
66,2.6399999409914017,0.4389401,0.22462016,0.40000713,-0.252507,-0.030649101,0.05672405,0.9654445,0.37335435,0.060004957,-0.0002683596,-0.04781172,-0.029725818,0.08417121,0.37772256,0.016982447,-0.003971889,-0.048559956,-0.06257864,0.06308883,-0.5135463,-0.03053832,0.12539272,1.2292362,-0.44321558,1.1024172,-0.16045474,4.194507,-6.758258,1.3199993,-0.45,7.403599,22.552208,8.0,8.0,0.0,10.845559120178223,4.626497745513916,0.0,1271.039306640625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
67,2.679999940097332,0.45423052,0.22657555,0.4000074,-0.2527949,-0.03127138,0.05821639,0.96526045,0.38565814,0.044619024,-0.000316416,-0.009473627,-0.0054815775,0.07801031,0.3879896,0.0015221951,-0.013293695,-0.007680244,-0.04218396,0.06608276,-0.5142733,-0.030941375,0.12861413,1.2738731,-0.44892836,1.103779,-0.14259079,4.25859,-6.887711,1.3399993,-0.45,7.8118987,20.937572,8.0,8.0,0.0,10.833502769470215,4.611095905303955,0.0,1270.81103515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
68,2.7199999392032623,0.47000137,0.22798531,0.4000075,-0.25232726,-0.03149229,0.05970244,0.9652848,0.39783657,0.03074671,-0.0003416328,0.025911989,0.016052702,0.07363441,0.39827067,-0.01274717,-0.021618236,0.030041844,-0.024827173,0.06951471,-0.5133828,-0.030673759,0.13159364,1.3188702,-0.4537328,1.1067712,-0.12472296,4.298422,-6.8796306,1.3599993,-0.45,8.19012,18.921017,8.0,8.0,0.0,10.821510314941406,4.595312595367432,0.0,1270.81689453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
69,2.7599999383091927,0.48624003,0.22891031,0.40000772,-0.25116768,-0.03138818,0.061206337,0.9654964,0.409581,0.018491574,-0.00034450853,0.058378797,0.033552933,0.07131345,0.40819398,-0.025758842,-0.028826185,0.06445278,-0.011772086,0.07298585,-0.5110157,-0.02986868,0.1344206,1.3643203,-0.4576513,1.1132519,-0.10683566,4.373371,-7.010748,1.3799993,-0.45,8.510684,16.749516,8.0,8.0,0.0,10.809552192687988,4.5791497230529785,0.0,1271.0767822265625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
70,2.799999937415123,0.5029239,0.22941361,0.4000079,-0.24938236,-0.031052187,0.06274809,0.965871,0.42067027,0.007940833,-0.00032254224,0.08797485,0.04638903,0.07110412,0.4176221,-0.037428346,-0.034886546,0.09549113,-0.0035787371,0.076259784,-0.50732315,-0.028692218,0.13718706,1.410333,-0.46071756,1.1240395,-0.08887982,4.480486,-7.200397,1.3999993,-0.45,8.750058,14.48862,8.0,8.0,0.0,10.797599792480469,4.562619209289551,0.0,1271.506103515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
71,2.8399999365210533,0.5200246,0.22955975,0.4000082,-0.24703896,-0.030580904,0.06434583,0.96638304,0.4309773,-0.0008657186,-0.00028503404,0.11461824,0.05447942,0.072917566,0.4264721,-0.04770278,-0.039833996,0.12304715,-0.00024654763,0.07925981,-0.5024609,-0.027317278,0.13998356,1.4570131,-0.46297634,1.1390752,-0.0710786,4.593609,-7.277069,1.4199992,-0.45,8.904622,12.188526,8.0,8.0,0.0,10.785627365112305,4.545740127563477,0.0,1272.0513916015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
72,2.8799999356269836,0.5375108,0.22941409,0.40000847,-0.24420728,-0.030065523,0.06601523,0.967006,0.4404524,-0.0079049375,-0.00024443533,0.13817538,0.058144644,0.07655952,0.43469447,-0.056542255,-0.0437319,0.14698598,-0.0013721874,0.08202959,-0.49658892,-0.025907185,0.14289226,1.5044508,-0.4644806,1.1578376,-0.05364321,4.6910725,-7.438936,1.4399992,-0.45,8.980613,9.88658,8.0,8.0,0.0,10.773613929748535,4.528532981872559,0.0,1272.6015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
73,2.919999934732914,0.5553512,0.22904317,0.40000844,-0.24095984,-0.02958559,0.0677694,0.9677139,0.4491126,-0.013174592,-0.00020097275,0.15848842,0.057981562,0.08173741,0.4422939,-0.06393093,-0.04665673,0.16719468,-0.0062593548,0.08466,-0.48987183,-0.02460385,0.14598264,1.5527147,-0.4652886,1.1794841,-0.036816,4.793557,-7.521481,1.4599992,-0.45,8.992387,7.6041355,8.0,8.0,0.0,10.761531829833984,4.511017322540283,0.0,1273.0726318359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
74,2.9599999338388443,0.57351613,0.22851345,0.40000856,-0.23736976,-0.029204926,0.06961881,0.9684811,0.45702407,-0.01668279,-0.00016035385,0.17541283,0.05474945,0.0880925,0.44934258,-0.06985783,-0.048706736,0.18363158,-0.014033617,0.08724321,-0.48247272,-0.023520205,0.14930902,1.6018496,-0.46546075,1.2030674,-0.02078028,5.0784917,-8.717521,1.4799992,-0.45,8.956997,5.3606877,8.0,8.0,0.0,10.749357223510742,4.49321174621582,0.0,1273.5128173828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
75,2.9999999329447746,0.5919795,0.2278917,0.40000862,-0.23351124,-0.028969727,0.071570344,0.96928364,0.46428853,-0.018453024,-0.00012366509,0.18883304,0.04928419,0.0952154,0.45594925,-0.07432955,-0.04998273,0.1962519,-0.023736581,0.08986045,-0.4745544,-0.022736765,0.15290797,1.6518788,-0.4650587,1.2277029,-0.0057242527,5.067801,-8.644979,1.4999992,-0.45,8.890774,3.1654544,8.0,8.0,0.0,10.737058639526367,4.475131034851074,0.0,1273.838623046875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
76,3.039999932050705,0.61071944,0.22724387,0.40000865,-0.22945853,-0.028907986,0.07362673,0.97009903,0.47102818,-0.018520273,-9.414281e-05,0.19865724,0.042416703,0.10267594,0.4622392,-0.077364855,-0.050583955,0.20508233,-0.03440053,0.09254111,-0.4662767,-0.022300504,0.15679732,1.7028054,-0.46414468,1.2526034,0.008198846,5.046477,-8.95751,1.5199991,-0.45,8.813006,1.036015,8.0,8.0,0.0,10.724607467651367,4.456785202026367,0.0,1274.0665283203125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
77,3.0799999311566353,0.62971956,0.22663522,0.40000856,-0.2252852,-0.029030247,0.0757863,0.97090685,0.47737366,-0.01692687,-7.171153e-05,0.20483336,0.03492776,0.11003915,0.46837544,-0.07898956,-0.050607197,0.21018198,-0.045105044,0.09526715,-0.457795,-0.022226095,0.16097698,1.7546152,-0.46277976,1.2770944,0.02088038,5.075002,-8.739524,1.5399991,-0.45,8.738647,-1.0126376,8.0,8.0,0.0,10.711966514587402,4.438179969787598,0.0,1274.1591796875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
78,3.1199999302625656,0.6489676,0.22612943,0.40000862,-0.22106437,-0.029331451,0.078042366,0.971689,0.48345244,-0.013729953,-4.5226487e-05,0.20733339,0.027493987,0.116898544,0.47446576,-0.07925534,-0.05011414,0.21160157,-0.055041716,0.09798731,-0.44926074,-0.02249922,0.16542928,1.8072813,-0.46102473,1.3008058,0.0321871,5.030787,-8.700142,1.5599991,-0.45,8.679492,-2.9683836,8.0,8.0,0.0,10.69909954071045,4.419316291809082,0.0,1274.2608642578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
79,3.159999929368496,0.6684565,0.22578847,0.4000085,-0.21686704,-0.029793318,0.080383815,0.97242963,0.48937896,-0.008990268,-3.0835956e-05,0.20616572,0.020661091,0.12287763,0.48066297,-0.078198545,-0.049195334,0.20947449,-0.06353069,0.10058029,-0.4408179,-0.023080658,0.17012209,1.8607686,-0.45893878,1.3235371,0.042052492,5.0747485,-7.8553085,1.5799991,-0.45,8.647707,-4.811878,8.0,8.0,0.0,10.685967445373535,4.4001898765563965,0.0,1274.2451171875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
80,3.1999999284744263,0.688183,0.2256721,0.40000856,-0.21276285,-0.030387077,0.08279493,0.9731154,0.49525088,-0.0027781476,-1.7590828e-05,0.2013753,0.014844856,0.12765837,0.48707345,-0.075879484,-0.04789437,0.2038803,-0.07005162,0.10293251,-0.432605,-0.023911173,0.17501031,1.9150366,-0.45657963,1.3452554,0.050409306,4.927402,-7.498982,1.5999991,-0.45,8.649126,-6.531691,8.0,8.0,0.0,10.672527313232422,4.380793571472168,0.0,1274.153564453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
81,3.2399999275803566,0.7081472,0.22583729,0.40000838,-0.20881894,-0.031076673,0.08525617,0.97373515,0.5011442,0.004825118,-1.2640429e-05,0.19303127,0.010305712,0.13098963,0.49374875,-0.07236409,-0.046246137,0.19496062,-0.07425078,0.104893774,-0.4247528,-0.024917271,0.1800393,1.9700428,-0.4540043,1.3659825,0.05719764,5.081529,-7.27348,1.619999,-0.45,8.688921,-8.109193,8.0,8.0,0.0,10.65873908996582,4.361115455627441,0.0,1274.023193359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
82,3.279999926686287,0.7283516,0.22633776,0.40000826,-0.20509927,-0.031822268,0.087745465,0.9742804,0.50710857,0.013739477,-1.0388531e-05,0.1812832,0.0071631963,0.13270466,0.50081474,-0.06770624,-0.04429815,0.18289202,-0.07595548,0.10632942,-0.41738364,-0.026017498,0.18514915,2.0257473,-0.4512679,1.3858413,0.062456276,5.005435,-7.2166386,1.639999,-0.45,8.765266,-9.533157,8.0,8.0,0.0,10.644561767578125,4.34114408493042,0.0,1273.8583984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
83,3.3199999257922173,0.7487998,0.22722349,0.40000808,-0.20166415,-0.032583483,0.09023899,0.9747445,0.5131686,0.02386921,-1.6975093e-05,0.16632243,0.00538342,0.1327206,0.5082341,-0.06198673,-0.042046424,0.16788559,-0.075173125,0.10710681,-0.41061088,-0.027128529,0.19027746,2.082115,-0.44842526,1.4048253,0.06620612,5.0005307,-7.2908263,1.659999,-0.45,8.875658,-10.784615,8.0,8.0,0.0,10.629955291748047,4.320866107940674,0.0,1273.643310546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
84,3.3599999248981476,0.76949584,0.2285398,0.40000784,-0.19856974,-0.03332296,0.092712075,0.97512263,0.51932085,0.03511325,-3.3033433e-05,0.14843228,0.004781046,0.13105035,0.5160773,-0.05526871,-0.039531723,0.15017085,-0.072112225,0.107134804,-0.40453872,-0.028172044,0.19536254,2.1391175,-0.44553092,1.4228663,0.06855699,4.997545,-7.376295,1.679999,-0.45,9.011521,-11.846412,8.0,8.0,0.0,10.614885330200195,4.30026912689209,0.0,1273.376220703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
85,3.399999924004078,0.7904432,0.23032717,0.40000758,-0.19586694,-0.034010027,0.09514064,0.9754116,0.52553403,0.04735161,-5.8410267e-05,0.1279906,0.0050069382,0.1277895,0.5242225,-0.047654875,-0.036721744,0.13008608,-0.067174196,0.10630915,-0.39926106,-0.029081834,0.2003472,2.1967385,-0.44263902,1.4398177,0.06964088,4.948035,-7.2087846,1.699999,-0.45,9.162806,-12.696388,8.0,8.0,0.0,10.599316596984863,4.279341220855713,0.0,1273.0386962890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
86,3.4399999231100082,0.8116432,0.23261964,0.4000075,-0.19359913,-0.03462402,0.097502574,0.97560936,0.5317545,0.060435414,-9.133426e-05,0.10553501,0.0055919904,0.12314148,0.53267395,-0.039245702,-0.033662573,0.10808475,-0.060945205,0.10457581,-0.3948579,-0.029810626,0.2051824,2.254977,-0.4398037,1.4556689,0.06961747,5.032992,-7.408172,1.719999,-0.45,9.314762,-13.317483,8.0,8.0,0.0,10.583226203918457,4.25807523727417,0.0,1272.7144775390625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
